Store_ID,Region,Product_ID,Category,Seasonality,Avg_Units_Sold,Season_Intensity
S005,North,P0083,Toys,Winter,95.57,Moderate
S005,North,P0085,Electronics,Autumn,82.56,Moderate
S005,North,P0085,Electronics,Spring,87.69,Moderate
S005,North,P0085,Electronics,Summer,90.26,Moderate
S005,North,P0085,Electronics,Winter,88.67,Moderate
S005,North,P0094,Groceries,Autumn,102.68,High
S005,North,P0094,Groceries,Spring,91.97,Moderate
S005,North,P0094,Groceries,Summer,122.98,High
S005,North,P0094,Groceries,Winter,95.5,Moderate
S005,North,P0096,Toys,Autumn,96.2,Moderate
S005,North,P0096,Toys,Spring,95.48,Moderate
S005,North,P0096,Toys,Summer,89.86,Moderate
S005,North,P0096,Toys,Winter,98.44,Moderate
S005,North,P0116,Furniture,Autumn,95.26,Moderate
S005,North,P0116,Furniture,Spring,101.5,High
S005,North,P0116,Furniture,Summer,97.1,Moderate
S005,North,P0116,Furniture,Winter,85.8,Moderate
S005,North,P0125,Clothing,Autumn,100.21,High
S005,North,P0125,Clothing,Spring,88.96,Moderate
S005,North,P0125,Clothing,Summer,88.85,Moderate
S005,North,P0125,Clothing,Winter,128.27,High
S005,North,P0126,Clothing,Autumn,91.02,Moderate
S005,North,P0126,Clothing,Spring,88.44,Moderate
S005,North,P0126,Clothing,Summer,90.24,Moderate
S005,North,P0126,Clothing,Winter,127.58,High
S005,North,P0129,Furniture,Autumn,93.63,Moderate
S005,North,P0129,Furniture,Spring,99.32,Moderate
S005,North,P0129,Furniture,Summer,93.38,Moderate
S005,North,P0129,Furniture,Winter,94.82,Moderate
S005,North,P0133,Clothing,Autumn,93.13,Moderate
S005,North,P0133,Clothing,Spring,91.71,Moderate
S005,North,P0133,Clothing,Summer,98.51,Moderate
S005,North,P0133,Clothing,Winter,133.23,High
S005,North,P0149,Furniture,Autumn,91.28,Moderate
S005,North,P0149,Furniture,Spring,93.72,Moderate
S005,North,P0149,Furniture,Summer,98.54,Moderate
S005,North,P0149,Furniture,Winter,93.51,Moderate
S005,North,P0153,Furniture,Autumn,106.88,High
S005,North,P0153,Furniture,Spring,87.65,Moderate
S005,North,P0153,Furniture,Summer,91.48,Moderate
S005,North,P0153,Furniture,Winter,93.83,Moderate
S005,North,P0159,Electronics,Autumn,80.86,Moderate
S005,North,P0159,Electronics,Spring,77.54,Moderate
S005,North,P0159,Electronics,Summer,79.37,Moderate
S005,North,P0159,Electronics,Winter,78.94,Moderate
S005,North,P0166,Groceries,Autumn,88.25,Moderate
S005,North,P0166,Groceries,Spring,93.9,Moderate
S005,North,P0166,Groceries,Summer,120.67,High
S005,North,P0166,Groceries,Winter,93.44,Moderate
S005,North,P0171,Electronics,Autumn,90.06,Moderate
S005,North,P0171,Electronics,Spring,82.0,Moderate
S005,North,P0171,Electronics,Summer,87.14,Moderate
S005,North,P0171,Electronics,Winter,89.6,Moderate
S005,North,P0175,Electronics,Autumn,85.43,Moderate
S005,North,P0175,Electronics,Spring,83.37,Moderate
S005,North,P0175,Electronics,Summer,95.12,Moderate
S005,North,P0175,Electronics,Winter,82.29,Moderate
S005,North,P0178,Clothing,Autumn,95.34,Moderate
S005,North,P0178,Clothing,Spring,86.55,Moderate
S005,North,P0178,Clothing,Summer,91.26,Moderate
S005,North,P0178,Clothing,Winter,125.9,High
S005,North,P0183,Electronics,Autumn,86.88,Moderate
S005,North,P0183,Electronics,Spring,86.89,Moderate
S005,North,P0183,Electronics,Summer,87.53,Moderate
S005,North,P0183,Electronics,Winter,94.2,Moderate
S005,North,P0187,Clothing,Autumn,99.74,Moderate
S005,North,P0187,Clothing,Spring,95.23,Moderate
S005,North,P0187,Clothing,Summer,97.0,Moderate
S005,North,P0187,Clothing,Winter,131.53,High
S005,South,P0016,Clothing,Autumn,91.63,Moderate
S005,South,P0016,Clothing,Spring,91.21,Moderate
S005,South,P0016,Clothing,Summer,98.49,Moderate
S005,South,P0016,Clothing,Winter,123.13,High
S005,South,P0017,Toys,Autumn,93.14,Moderate
S005,South,P0017,Toys,Spring,95.34,Moderate
S005,South,P0017,Toys,Summer,91.93,Moderate
S005,South,P0017,Toys,Winter,89.34,Moderate
S005,South,P0031,Electronics,Autumn,82.05,Moderate
S005,South,P0031,Electronics,Spring,90.5,Moderate
S005,South,P0031,Electronics,Summer,93.7,Moderate
S005,South,P0031,Electronics,Winter,86.53,Moderate
S005,South,P0046,Clothing,Autumn,94.28,Moderate
S005,South,P0046,Clothing,Spring,79.65,Moderate
S005,South,P0046,Clothing,Summer,89.35,Moderate
S005,South,P0046,Clothing,Winter,136.17,High
S005,South,P0057,Clothing,Autumn,94.98,Moderate
S005,South,P0057,Clothing,Spring,104.92,High
S005,South,P0057,Clothing,Summer,101.06,High
S005,South,P0057,Clothing,Winter,126.86,High
S005,South,P0061,Clothing,Autumn,96.36,Moderate
S005,South,P0061,Clothing,Spring,97.43,Moderate
S005,South,P0061,Clothing,Summer,88.06,Moderate
S005,South,P0061,Clothing,Winter,128.0,High
S005,South,P0066,Clothing,Autumn,94.37,Moderate
S005,South,P0066,Clothing,Spring,82.49,Moderate
S005,South,P0066,Clothing,Summer,93.5,Moderate
S005,South,P0066,Clothing,Winter,129.22,High
S005,South,P0067,Furniture,Autumn,93.43,Moderate
S005,South,P0067,Furniture,Spring,94.07,Moderate
S005,South,P0067,Furniture,Summer,90.93,Moderate
S005,South,P0067,Furniture,Winter,96.71,Moderate
S005,South,P0068,Electronics,Autumn,85.85,Moderate
S005,South,P0068,Electronics,Spring,79.82,Moderate
S005,South,P0068,Electronics,Summer,92.82,Moderate
S005,South,P0068,Electronics,Winter,88.89,Moderate
S005,South,P0069,Clothing,Autumn,93.16,Moderate
S005,South,P0069,Clothing,Spring,94.78,Moderate
S005,South,P0069,Clothing,Summer,95.32,Moderate
S005,South,P0069,Clothing,Winter,138.57,High
S005,South,P0070,Electronics,Autumn,95.71,Moderate
S005,South,P0070,Electronics,Spring,91.3,Moderate
S005,South,P0070,Electronics,Summer,96.2,Moderate
S005,South,P0070,Electronics,Winter,82.22,Moderate
S005,South,P0079,Furniture,Autumn,91.51,Moderate
S005,South,P0079,Furniture,Spring,101.22,High
S005,South,P0079,Furniture,Summer,88.72,Moderate
S005,South,P0079,Furniture,Winter,84.55,Moderate
S005,South,P0083,Toys,Autumn,89.2,Moderate
S005,South,P0083,Toys,Spring,101.67,High
S005,South,P0083,Toys,Summer,88.38,Moderate
S005,South,P0083,Toys,Winter,94.73,Moderate
S005,South,P0085,Electronics,Autumn,81.7,Moderate
S005,South,P0085,Electronics,Spring,100.75,High
S005,South,P0085,Electronics,Summer,92.38,Moderate
S005,South,P0085,Electronics,Winter,90.45,Moderate
S005,South,P0094,Groceries,Autumn,86.3,Moderate
S005,South,P0094,Groceries,Spring,97.29,Moderate
S005,South,P0094,Groceries,Summer,118.91,High
S005,South,P0094,Groceries,Winter,91.86,Moderate
S005,South,P0096,Toys,Autumn,91.11,Moderate
S005,South,P0096,Toys,Spring,87.46,Moderate
S005,South,P0096,Toys,Summer,93.9,Moderate
S005,South,P0096,Toys,Winter,90.35,Moderate
S005,South,P0116,Furniture,Autumn,84.37,Moderate
S005,South,P0116,Furniture,Spring,82.28,Moderate
S005,South,P0116,Furniture,Summer,90.56,Moderate
S005,South,P0116,Furniture,Winter,90.74,Moderate
S005,South,P0125,Clothing,Autumn,88.27,Moderate
S005,South,P0125,Clothing,Spring,93.74,Moderate
S005,South,P0125,Clothing,Summer,90.94,Moderate
S005,South,P0125,Clothing,Winter,112.87,High
S005,South,P0126,Clothing,Autumn,88.0,Moderate
S005,South,P0126,Clothing,Spring,93.19,Moderate
S005,South,P0126,Clothing,Summer,94.27,Moderate
S005,South,P0126,Clothing,Winter,141.14,High
S005,South,P0129,Furniture,Autumn,93.88,Moderate
S005,South,P0129,Furniture,Spring,95.11,Moderate
S005,South,P0129,Furniture,Summer,89.38,Moderate
S005,South,P0129,Furniture,Winter,95.32,Moderate
S005,South,P0133,Clothing,Autumn,101.87,High
S005,South,P0133,Clothing,Spring,96.3,Moderate
S005,South,P0133,Clothing,Summer,96.24,Moderate
S005,South,P0133,Clothing,Winter,135.36,High
S005,South,P0149,Furniture,Autumn,83.1,Moderate
S005,South,P0149,Furniture,Spring,81.71,Moderate
S005,South,P0149,Furniture,Summer,83.57,Moderate
S005,South,P0149,Furniture,Winter,90.48,Moderate
S005,South,P0153,Furniture,Autumn,97.67,Moderate
S005,South,P0153,Furniture,Spring,91.14,Moderate
S005,South,P0153,Furniture,Summer,94.43,Moderate
S005,South,P0153,Furniture,Winter,98.49,Moderate
S005,South,P0159,Electronics,Autumn,91.8,Moderate
S005,South,P0159,Electronics,Spring,82.53,Moderate
S005,South,P0159,Electronics,Summer,88.88,Moderate
S005,South,P0159,Electronics,Winter,87.34,Moderate
S005,South,P0166,Groceries,Autumn,95.95,Moderate
S005,South,P0166,Groceries,Spring,94.15,Moderate
S005,South,P0166,Groceries,Summer,124.95,High
S005,South,P0166,Groceries,Winter,85.72,Moderate
S005,South,P0171,Electronics,Autumn,80.81,Moderate
S005,South,P0171,Electronics,Spring,85.63,Moderate
S005,South,P0171,Electronics,Summer,77.13,Moderate
S005,South,P0171,Electronics,Winter,89.87,Moderate
S005,South,P0175,Electronics,Autumn,84.27,Moderate
S005,South,P0175,Electronics,Spring,101.9,High
S005,South,P0175,Electronics,Summer,87.73,Moderate
S005,South,P0175,Electronics,Winter,91.29,Moderate
S005,South,P0178,Clothing,Autumn,91.68,Moderate
S005,South,P0178,Clothing,Spring,95.24,Moderate
S005,South,P0178,Clothing,Summer,93.05,Moderate
S005,South,P0178,Clothing,Winter,138.92,High
S005,South,P0183,Electronics,Autumn,88.81,Moderate
S005,South,P0183,Electronics,Spring,91.71,Moderate
S005,South,P0183,Electronics,Summer,93.05,Moderate
S005,South,P0183,Electronics,Winter,91.29,Moderate
S005,South,P0187,Clothing,Autumn,91.49,Moderate
S005,South,P0187,Clothing,Spring,90.19,Moderate
S005,South,P0187,Clothing,Summer,93.51,Moderate
S005,South,P0187,Clothing,Winter,134.03,High
S005,West,P0016,Clothing,Autumn,90.53,Moderate
S005,West,P0016,Clothing,Spring,98.45,Moderate
S005,West,P0016,Clothing,Summer,91.82,Moderate
S005,West,P0016,Clothing,Winter,117.34,High
S005,West,P0017,Toys,Autumn,87.72,Moderate
S005,West,P0017,Toys,Spring,97.0,Moderate
S005,West,P0017,Toys,Summer,89.49,Moderate
S005,West,P0017,Toys,Winter,99.74,Moderate
S005,West,P0031,Electronics,Autumn,98.25,Moderate
S005,West,P0031,Electronics,Spring,85.54,Moderate
S005,West,P0031,Electronics,Summer,88.1,Moderate
S005,West,P0031,Electronics,Winter,88.35,Moderate
S005,West,P0046,Clothing,Autumn,97.56,Moderate
S005,West,P0046,Clothing,Spring,95.22,Moderate
S005,West,P0046,Clothing,Summer,92.43,Moderate
S005,West,P0046,Clothing,Winter,132.12,High
S005,West,P0057,Clothing,Autumn,91.12,Moderate
S005,West,P0057,Clothing,Spring,94.33,Moderate
S005,West,P0057,Clothing,Summer,89.31,Moderate
S005,West,P0057,Clothing,Winter,135.24,High
S005,West,P0061,Clothing,Autumn,94.39,Moderate
S005,West,P0061,Clothing,Spring,85.96,Moderate
S005,West,P0061,Clothing,Summer,101.43,High
S005,West,P0061,Clothing,Winter,132.54,High
S005,West,P0066,Clothing,Autumn,96.58,Moderate
S005,West,P0066,Clothing,Spring,89.33,Moderate
S005,West,P0066,Clothing,Summer,89.65,Moderate
S005,West,P0066,Clothing,Winter,134.28,High
S005,West,P0067,Furniture,Autumn,104.37,High
S005,West,P0067,Furniture,Spring,98.45,Moderate
S005,West,P0067,Furniture,Summer,88.26,Moderate
S005,West,P0067,Furniture,Winter,95.17,Moderate
S005,West,P0068,Electronics,Autumn,83.09,Moderate
S005,West,P0068,Electronics,Spring,87.75,Moderate
S005,West,P0068,Electronics,Summer,89.11,Moderate
S005,West,P0068,Electronics,Winter,95.18,Moderate
S005,West,P0069,Clothing,Autumn,89.49,Moderate
S005,West,P0069,Clothing,Spring,90.04,Moderate
S005,West,P0069,Clothing,Summer,98.49,Moderate
S005,West,P0069,Clothing,Winter,121.62,High
S005,West,P0070,Electronics,Autumn,86.39,Moderate
S005,West,P0070,Electronics,Spring,83.63,Moderate
S005,West,P0070,Electronics,Summer,95.48,Moderate
S005,West,P0070,Electronics,Winter,86.09,Moderate
S005,West,P0079,Furniture,Autumn,95.82,Moderate
S005,West,P0079,Furniture,Spring,92.79,Moderate
S005,West,P0079,Furniture,Summer,97.66,Moderate
S005,West,P0079,Furniture,Winter,95.55,Moderate
S005,West,P0083,Toys,Autumn,89.17,Moderate
S005,West,P0083,Toys,Spring,91.44,Moderate
S005,West,P0083,Toys,Summer,88.17,Moderate
S005,West,P0083,Toys,Winter,91.44,Moderate
S005,West,P0085,Electronics,Autumn,79.2,Moderate
S005,West,P0085,Electronics,Spring,87.79,Moderate
S005,West,P0085,Electronics,Summer,86.98,Moderate
S005,West,P0085,Electronics,Winter,87.07,Moderate
S005,West,P0094,Groceries,Autumn,102.08,High
S005,West,P0094,Groceries,Spring,87.86,Moderate
S005,West,P0094,Groceries,Summer,120.23,High
S005,West,P0094,Groceries,Winter,88.71,Moderate
S005,West,P0096,Toys,Autumn,91.83,Moderate
S005,West,P0096,Toys,Spring,90.7,Moderate
S005,West,P0096,Toys,Summer,93.83,Moderate
S005,West,P0096,Toys,Winter,83.1,Moderate
S005,West,P0116,Furniture,Autumn,85.87,Moderate
S005,West,P0116,Furniture,Spring,96.82,Moderate
S005,West,P0116,Furniture,Summer,89.8,Moderate
S005,West,P0116,Furniture,Winter,101.46,High
S005,West,P0125,Clothing,Autumn,87.02,Moderate
S005,West,P0125,Clothing,Spring,96.98,Moderate
S005,West,P0125,Clothing,Summer,95.76,Moderate
S005,West,P0125,Clothing,Winter,133.23,High
S005,West,P0126,Clothing,Autumn,92.57,Moderate
S005,West,P0126,Clothing,Spring,103.24,High
S005,West,P0126,Clothing,Summer,94.84,Moderate
S005,West,P0126,Clothing,Winter,129.6,High
S005,West,P0129,Furniture,Autumn,95.23,Moderate
S005,West,P0129,Furniture,Spring,100.93,High
S005,West,P0129,Furniture,Summer,100.88,High
S005,West,P0129,Furniture,Winter,94.28,Moderate
S005,West,P0133,Clothing,Autumn,94.61,Moderate
S005,West,P0133,Clothing,Spring,85.64,Moderate
S005,West,P0133,Clothing,Summer,91.24,Moderate
S005,West,P0133,Clothing,Winter,120.18,High
S005,West,P0149,Furniture,Autumn,91.0,Moderate
S005,West,P0149,Furniture,Spring,84.86,Moderate
S005,West,P0149,Furniture,Summer,102.15,High
S005,West,P0149,Furniture,Winter,89.08,Moderate
S005,West,P0153,Furniture,Autumn,87.26,Moderate
S005,West,P0153,Furniture,Spring,86.07,Moderate
S005,West,P0153,Furniture,Summer,98.5,Moderate
S005,West,P0153,Furniture,Winter,94.29,Moderate
S005,West,P0159,Electronics,Autumn,95.27,Moderate
S005,West,P0159,Electronics,Spring,82.25,Moderate
S005,West,P0159,Electronics,Summer,91.76,Moderate
S005,West,P0159,Electronics,Winter,88.38,Moderate
S005,West,P0166,Groceries,Autumn,92.88,Moderate
S005,West,P0166,Groceries,Spring,88.94,Moderate
S005,West,P0166,Groceries,Summer,110.09,High
S005,West,P0166,Groceries,Winter,100.31,High
S005,West,P0171,Electronics,Autumn,91.19,Moderate
S005,West,P0171,Electronics,Spring,86.26,Moderate
S005,West,P0171,Electronics,Summer,92.53,Moderate
S005,West,P0171,Electronics,Winter,95.41,Moderate
S005,West,P0175,Electronics,Autumn,85.94,Moderate
S005,West,P0175,Electronics,Spring,96.33,Moderate
S005,West,P0175,Electronics,Summer,88.93,Moderate
S005,West,P0175,Electronics,Winter,81.22,Moderate
S005,West,P0178,Clothing,Autumn,91.47,Moderate
S005,West,P0178,Clothing,Spring,104.75,High
S005,West,P0178,Clothing,Summer,99.77,Moderate
S005,West,P0178,Clothing,Winter,131.73,High
S005,West,P0183,Electronics,Autumn,91.67,Moderate
S005,West,P0183,Electronics,Spring,88.32,Moderate
S005,West,P0183,Electronics,Summer,88.24,Moderate
S005,West,P0183,Electronics,Winter,88.24,Moderate
S005,West,P0187,Clothing,Autumn,92.93,Moderate
S005,West,P0187,Clothing,Spring,90.03,Moderate
S005,West,P0187,Clothing,Summer,84.52,Moderate
S005,West,P0187,Clothing,Winter,137.61,High
